193,0,-2.12,2.35
193,1,-2.62,-0.62
194,0,-2.12,2.35
194,1,-2.64,-0.65
195,0,-2.12,2.35
195,1,-2.67,-0.67
196,0,-2.12,2.34
196,1,-2.69,-0.70
197,0,-2.12,2.34
197,1,-2.72,-0.72
198,0,-2.12,2.34
198,1,-2.74,-0.74
199,0,-2.12,2.34
199,1,-2.76,-0.77
200,0,-2.12,2.34
200,1,-2.79,-0.79
201,0,-2.12,2.34
201,1,-2.81,-0.81
202,0,-2.12,2.33
202,1,-2.83,-0.84
203,0,-2.12,2.33
203,1,-2.86,-0.86
204,0,-2.12,2.33
204,1,-2.88,-0.88
205,0,-2.12,2.33
205,1,-2.90,-0.91
206,0,-2.12,2.33
206,1,-2.93,-0.93
207,0,-2.12,2.32
207,1,-2.95,-0.95
208,0,-2.12,2.32
208,1,-2.98,-0.98
209,0,-2.12,2.32
209,1,-3.00,-1.00
210,0,-2.12,2.32
210,1,-3.02,-1.03
211,0,-2.12,2.32
211,1,-3.05,-1.05
212,0,-2.12,2.32
212,1,-3.07,-1.07
213,0,-2.12,2.31
213,1,-3.09,-1.10
214,0,-2.12,2.31
214,1,-3.12,-1.12
215,0,-2.12,2.31
215,1,-3.14,-1.14
216,0,-2.12,2.31
216,1,-3.16,-1.17
217,0,-2.12,2.31
217,1,-3.19,-1.19
218,0,-2.12,2.31
218,1,-3.21,-1.21
219,0,-2.12,2.30
219,1,-3.23,-1.24
220,0,-2.12,2.30
220,1,-3.26,-1.26
221,0,-2.12,2.30
221,1,-3.28,-1.28
222,0,-2.12,2.30
222,1,-3.31,-1.31
223,0,-2.12,2.30
223,1,-3.33,-1.33
224,0,-2.12,2.30
224,1,-3.35,-1.35
225,0,-2.12,2.29
225,1,-3.38,-1.38
226,0,-2.11,2.29
226,1,-3.40,-1.40
227,0,-2.11,2.29
227,1,-3.42,-1.43
228,0,-2.11,2.29
228,1,-3.45,-1.45
229,0,-2.11,2.29
229,1,-3.47,-1.47
230,0,-2.11,2.29
230,1,-3.49,-1.50
231,0,-2.11,2.28
231,1,-3.52,-1.52
232,0,-2.11,2.28
232,1,-3.54,-1.54
233,0,-2.11,2.28
233,1,-3.57,-1.57
234,0,-2.11,2.28
234,1,-3.59,-1.59
235,0,-2.11,2.28
235,1,-3.61,-1.61
236,0,-2.11,2.28
236,1,-3.64,-1.64
237,0,-2.11,2.28
237,1,-3.66,-1.66
238,0,-2.11,2.27
238,1,-3.68,-1.68
239,0,-2.11,2.27
239,1,-3.71,-1.71
240,0,-2.11,2.27
240,1,-3.73,-1.73
241,0,-2.11,2.27
241,1,-3.75,-1.75
242,0,-2.11,2.27
242,1,-3.78,-1.78
243,0,-2.11,2.27
243,1,-3.80,-1.80
244,0,-2.11,2.27
244,1,-3.83,-1.83
245,0,-2.11,2.26
245,1,-3.85,-1.85
246,0,-2.11,2.26
246,1,-3.87,-1.87
247,0,-2.11,2.26
247,1,-3.90,-1.90
248,0,-2.11,2.26
248,1,-3.92,-1.92
249,0,-2.11,2.26
249,1,-3.94,-1.94
250,0,-2.11,2.26
250,1,-3.97,-1.97
251,0,-2.11,2.26
251,1,-3.99,-1.99
252,0,-2.11,2.25
252,1,-4.01,-2.01
253,0,-2.11,2.25
253,1,-4.00,-1.99
254,0,-2.11,2.25
254,1,-4.02,-2.01
255,0,-2.11,2.25
255,1,-4.00,-1.99
256,0,-2.11,2.25
256,1,-4.01,-2.01
257,0,-2.11,2.25
257,1,-4.00,-1.99
258,0,-2.11,2.25
258,1,-4.01,-2.02
259,0,-2.11,2.24
259,1,-4.01,-1.99
260,0,-2.11,2.24
260,1,-4.01,-1.99
261,0,-2.11,2.24
261,1,-3.99,-2.02
262,0,-2.11,2.24
262,1,-4.01,-1.99
263,0,-2.11,2.24
263,1,-4.01,-2.01
264,0,-2.11,2.24
264,1,-3.99,-1.98
265,0,-2.11,2.24
265,1,-4.01,-2.00
266,0,-2.11,2.24
266,1,-4.00,-1.99
267,0,-2.11,2.23
267,1,-4.01,-2.02
268,0,-2.11,2.23
268,1,-4.00,-2.00
269,0,-2.11,2.23
269,1,-4.00,-2.00
270,0,-2.11,2.23
270,1,-3.99,-2.02
271,0,-2.11,2.23
271,1,-4.01,-1.99
272,0,-2.11,2.23
