62,3,0.95,0.95
62,4,0.05,0.95
63,1,0.05,0.05
63,2,0.95,0.05
63,3,0.95,0.95
63,4,0.05,0.95
64,1,0.05,0.05
64,2,0.95,0.05
64,3,0.95,0.95
64,4,0.05,0.95
65,1,0.05,0.05
65,2,0.95,0.05
65,3,0.95,0.95
65,4,0.05,0.95
66,1,0.05,0.05
66,2,0.95,0.05
66,3,0.95,0.95
66,4,0.05,0.95
67,1,0.05,0.05
67,2,0.95,0.05
67,3,0.95,0.95
67,4,0.05,0.95
68,1,0.05,0.05
68,2,0.95,0.05
68,3,0.95,0.95
68,4,0.05,0.95
69,1,0.05,0.05
69,2,0.95,0.05
69,3,0.95,0.95
69,4,0.05,0.95
70,1,0.05,0.05
70,2,0.95,0.05
70,3,0.95,0.95
70,4,0.05,0.95
71,1,0.06,0.06
71,2,0.94,0.06
71,3,0.94,0.94
71,4,0.06,0.94
72,1,0.06,0.06
72,2,0.94,0.06
72,3,0.94,0.94
72,4,0.06,0.94
73,1,0.06,0.06
73,2,0.94,0.06
73,3,0.94,0.94
73,4,0.06,0.94
74,1,0.06,0.06
74,2,0.94,0.06
74,3,0.94,0.94
74,4,0.06,0.94
75,1,0.06,0.06
75,2,0.94,0.06
75,3,0.94,0.94
75,4,0.06,0.94
76,1,0.06,0.06
76,2,0.94,0.06
76,3,0.94,0.94
76,4,0.06,0.94
77,1,0.06,0.06
77,2,0.94,0.06
77,3,0.94,0.94
77,4,0.06,0.94
78,1,0.06,0.06
78,2,0.94,0.06
78,3,0.94,0.94
78,4,0.06,0.94
79,1,0.06,0.06
79,2,0.94,0.06
79,3,0.94,0.94
79,4,0.06,0.94
80,1,0.06,0.06
80,2,0.94,0.06
80,3,0.94,0.94
80,4,0.06,0.94
81,1,0.06,0.06
81,2,0.94,0.06
81,3,0.94,0.94
81,4,0.06,0.94
82,1,0.06,0.06
82,2,0.94,0.06
82,3,0.94,0.94
82,4,0.06,0.94
83,1,0.06,0.06
83,2,0.94,0.06
83,3,0.94,0.94
83,4,0.06,0.94
84,1,0.06,0.06
84,2,0.94,0.06
84,3,0.94,0.94
84,4,0.06,0.94
85,1,0.06,0.06
85,2,0.94,0.06
85,3,0.94,0.94
85,4,0.06,0.94
86,1,0.06,0.06
86,2,0.94,0.06
86,3,0.94,0.94
86,4,0.06,0.94
87,1,0.06,0.06
87,2,0.94,0.06
87,3,0.94,0.94
87,4,0.06,0.94
88,1,0.06,0.06
88,2,0.94,0.06
88,3,0.94,0.94
88,4,0.06,0.94
89,1,0.06,0.06
89,2,0.94,0.06
89,3,0.94,0.94
89,4,0.06,0.94
90,1,0.06,0.06
90,2,0.94,0.06
90,3,0.94,0.94
90,4,0.06,0.94
91,1,0.06,0.06
91,2,0.94,0.06
91,3,0.94,0.94
91,4,0.06,0.94
92,1,0.06,0.06
92,2,0.94,0.06
92,3,0.94,0.94
92,4,0.06,0.94
93,1,0.07,0.07
93,2,0.93,0.07
93,3,0.93,0.93
93,4,0.07,0.93
94,1,0.07,0.07
94,2,0.93,0.07
94,3,0.93,0.93
94,4,0.07,0.93
95,1,0.07,0.07
95,2,0.93,0.07
95,3,0.93,0.93
95,4,0.07,0.93
96,1,0.07,0.07
96,2,0.93,0.07
96,3,0.93,0.93
96,4,0.07,0.93
97,1,0.07,0.07
97,2,0.93,0.07
97,3,0.93,0.93
97,4,0.07,0.93
98,1,0.07,0.07
98,2,0.93,0.07
98,3,0.93,0.93
98,4,0.07,0.93
99,1,0.07,0.07
99,2,0.93,0.07
99,3,0.93,0.93
99,4,0.07,0.93
100,1,0.07,0.07
100,2,0.93,0.07
100,3,0.93,0.93
100,4,0.07,0.93
101,1,0.07,0.07
101,2,0.93,0.07
101,3,0.93,0.93
101,4,0.07,0.93
102,1,0.07,0.07
102,2,0.93,0.07
102,3,0.93,0.93
102,4,0.07,0.93
103,1,0.07,0.07
103,2,0.93,0.07
103,3,0.93,0.93
103,4,0.07,0.93
104,1,0.07,0.07
104,2,0.93,0.07
104,3,0.93,0.93
104,4,0.07,0.93
105,1,0.07,0.07
105,2,0.93,0.07
105,3,0.93,0.93
105,4,0.07,0.93
106,1,0.07,0.07
106,2,0.93,0.07
106,3,0.93,0.93
106,4,0.07,0.93
107,1,0.07,0.07
107,2,0.93,0.07
107,3,0.93,0.93
107,4,0.07,0.93
108,1,0.07,0.07
108,2,0.93,0.07
108,3,0.93,0.93
108,4,0.07,0.93
109,1,0.07,0.07
109,2,0.93,0.07
109,3,0.93,0.93
109,4,0.07,0.93
110,1,0.07,0.07
110,2,0.93,0.07
110,3,0.93,0.93
110,4,0.07,0.93
111,1,0.07,0.07
111,2,0.93,0.07
111,3,0.93,0.93
111,4,0.07,0.93
112,1,0.07,0.07
112,2,0.93,0.07
112,3,0.93,0.93
112,4,0.07,0.93
113,1,0.07,0.07
113,2,0.93,0.07
113,3,0.93,0.93
113,4,0.07,0.93
114,1,0.07,0.07
114,2,0.93,0.07
114,3,0.93,0.93
114,4,0.07,0.93
115,1,0.07,0.07
115,2,0.93,0.07
115,3,0.93,0.93
115,4,0.07,0.93
116,1,0.07,0.07
116,2,0.93,0.07
116,3,0.93,0.93
116,4,0.07,0.93
117,1,0.07,0.07
117,2,0.93,0.07
117,3,0.93,0.93
117,4,0.07,0.93
118,1,0.07,0.07
118,2,0.93,0.07
118,3,0.93,0.93
118,4,0.07,0.93
119,1,0.07,0.07
119,2,0.93,0.07
119,3,0.93,0.93
119,4,0.07,0.93
120,1,0.07,0.07
120,2,0.93,0.07
120,3,0.93,0.93
120,4,0.07,0.93
121,1,0.07,0.07
121,2,0.93,0.07
121,3,0.93,0.93
121,4,0.07,0.93
122,1,0.07,0.07
122,2,0.93,0.07
122,3,0.93,0.93
122,4,0.07,0.93
123,1,0.07,0.07
123,2,0.93,0.07
123,3,0.93,0.93
123,4,0.07,0.93
124,1,0.08,0.08
124,2,0.92,0.08
124,3,0.92,0.92
124,4,0.08,0.92
125,1,0.08,0.08
125,2,0.92,0.08
125,3,0.92,0.92
125,4,0.08,0.92
126,1,0.08,0.08
126,2,0.92,0.08
126,3,0.92,0.92
126,4,0.08,0.92
127,1,0.08,0.08
127,2,0.92,0.08
127,3,0.92,0.92
127,4,0.08,0.92
128,1,0.08,0.08
128,2,0.92,0.08
128,3,0.92,0.92
128,4,0.08,0.92
129,1,0.08,0.08
129,2,0.92,0.08
129,3,0.92,0.92
129,4,0.08,0.92
130,1,0.08,0.08
130,2,0.92,0.08
130,3,0.92,0.92
130,4,0.08,0.92
131,1,0.08,0.08
131,2,0.92,0.08
131,3,0.92,0.92
131,4,0.08,0.92
132,1,0.08,0.08
132,2,0.92,0.08
132,3,0.92,0.92
132,4,0.08,0.92
133,1,0.08,0.08
133,2,0.92,0.08
133,3,0.92,0.92
133,4,0.08,0.92
134,1,0.08,0.08
134,2,0.92,0.08
134,3,0.92,0.92
134,4,0.08,0.92
135,1,0.08,0.08
135,2,0.92,0.08
135,3,0.92,0.92
135,4,0.08,0.92
136,1,0.08,0.08
136,2,0.92,0.08
136,3,0.92,0.92
136,4,0.08,0.92
137,1,0.08,0.08
137,2,0.92,0.08
137,3,0.92,0.92
137,4,0.08,0.92
138,1,0.08,0.08
138,2,0.92,0.08
138,3,0.92,0.92
138,4,0.08,0.92
139,1,0.08,0.08
139,2,0.92,0.08
139,3,0.92,0.92
139,4,0.08,0.92
140,1,0.08,0.08
140,2,0.92,0.08
140,3,0.92,0.92
140,4,0.08,0.92
141,1,0.08,0.08
141,2,0.92,0.08
141,3,0.92,0.92
141,4,0.08,0.92
142,1,0.08,0.08
142,2,0.92,0.08
142,3,0.92,0.92
142,4,0.08,0.92
143,1,0.08,0.08
143,2,0.92,0.08
143,3,0.92,0.92
143,4,0.08,0.92
144,1,0.08,0.08
144,2,0.92,0.08
144,3,0.92,0.92
144,4,0.08,0.92
145,1,0.08,0.08
145,2,0.92,0.08
145,3,0.92,0.92
145,4,0.08,0.92
146,1,0.08,0.08
146,2,0.92,0.08
146,3,0.92,0.92
146,4,0.08,0.92
147,1,0.08,0.08
147,2,0.92,0.08
147,3,0.92,0.92
147,4,0.08,0.92
148,1,0.08,0.08
148,2,0.92,0.08
148,3,0.92,0.92
148,4,0.08,0.92
149,1,0.08,0.08
149,2,0.92,0.08
149,3,0.92,0.92
149,4,0.08,0.92
150,1,0.08,0.08
150,2,0.92,0.08
150,3,0.92,0.92
150,4,0.08,0.92
151,1,0.08,0.08
151,2,0.92,0.08
151,3,0.92,0.92
151,4,0.08,0.92
152,1,0.08,0.08
152,2,0.92,0.08
152,3,0.92,0.92
152,4,0.08,0.92
153,1,0.08,0.08
153,2,0.92,0.08
153,3,0.92,0.92
153,4,0.08,0.92
154,1,0.08,0.08
154,2,0.92,0.08
154,3,0.92,0.92
154,4,0.08,0.92
155,1,0.08,0.08
155,2,0.92,0.08
155,3,0.92,0.92
155,4,0.08,0.92
156,1,0.08,0.08
156,2,0.92,0.08
156,3,0.92,0.92
156,4,0.08,0.92
157,1,0.08,0.08
157,2,0.92,0.08
157,3,0.92,0.92
157,4,0.08,0.92
158,1,0.08,0.08
158,2,0.92,0.08
158,3,0.92,0.92
158,4,0.08,0.92
159,1,0.08,0.08
159,2,0.92,0.08
159,3,0.92,0.92
159,4,0.08,0.92
160,1,0.08,0.08
160,2,0.92,0.08
160,3,0.92,0.92
160,4,0.08,0.92
161,1,0.08,0.08
161,2,0.92,0.08
161,3,0.92,0.92
161,4,0.08,0.92
162,1,0.08,0.08
162,2,0.92,0.08
162,3,0.92,0.92
162,4,0.08,0.92
163,1,0.08,0.08
163,2,0.92,0.08
163,3,0.92,0.92
163,4,0.08,0.92
164,1,0.08,0.08
164,2,0.92,0.08
164,3,0.92,0.92
164,4,0.08,0.92
165,1,0.08,0.08
165,2,0.92,0.08
165,3,0.92,0.92
165,4,0.08,0.92
166,1,0.08,0.08
166,2,0.92,0.08
166,3,0.92,0.92
166,4,0.08,0.92
167,1,0.08,0.08
167,2,0.92,0.08
167,3,0.92,0.92
167,4,0.08,0.92
168,1,0.08,0.08
168,2,0.92,0.08
168,3,0.92,0.92
168,4,0.08,0.92
169,1,0.09,0.09
169,2,0.91,0.09
169,3,0.91,0.91
169,4,0.09,0.91
170,1,0.09,0.09
170,2,0.91,0.09
170,3,0.91,0.91
170,4,0.09,0.91
171,1,0.09,0.09
171,2,0.91,0.09
171,3,0.91,0.91
171,4,0.09,0.91
172,1,0.09,0.09
172,2,0.91,0.09
172,3,0.91,0.91
172,4,0.09,0.91
173,1,0.09,0.09
173,2,0.91,0.09
173,3,0.91,0.91
173,4,0.09,0.91
174,1,0.09,0.09
174,2,0.91,0.09
174,3,0.91,0.91
174,4,0.09,0.91
175,1,0.09,0.09
175,2,0.91,0.09
175,3,0.91,0.91
175,4,0.09,0.91
176,1,0.09,0.09
176,2,0.91,0.09
176,3,0.91,0.91
176,4,0.09,0.91
177,1,0.09,0.09
177,2,0.91,0.09
177,3,0.91,0.91
177,4,0.09,0.91
178,1,0.09,0.09
178,2,0.91,0.09
178,3,0.91,0.91
178,4,0.09,0.91
179,1,0.09,0.09
179,2,0.91,0.09
179,3,0.91,0.91
179,4,0.09,0.91
180,1,0.09,0.09
180,2,0.91,0.09
180,3,0.91,0.91
180,4,0.09,0.91
181,1,0.09,0.09
181,2,0.91,0.09
181,3,0.91,0.91
181,4,0.09,0.91
182,1,0.09,0.09
182,2,0.91,0.09
182,3,0.91,0.91
182,4,0.09,0.91
183,1,0.09,0.09
183,2,0.91,0.09
183,3,0.91,0.91
183,4,0.09,0.91
184,1,0.09,0.09
184,2,0.91,0.09
184,3,0.91,0.91
184,4,0.09,0.91
185,1,0.09,0.09
185,2,0.91,0.09
185,3,0.91,0.91
185,4,0.09,0.91
186,1,0.09,0.09
186,2,0.91,0.09
186,3,0.91,0.91
186,4,0.09,0.91
187,1,0.09,0.09
187,2,0.91,0.09
187,3,0.91,0.91
187,4,0.09,0.91
188,1,0.09,0.09
188,2,0.91,0.09
188,3,0.91,0.91
188,4,0.09,0.91
189,1,0.09,0.09
189,2,0.91,0.09
189,3,0.91,0.91
189,4,0.09,0.91
190,1,0.09,0.09
190,2,0.91,0.09
190,3,0.91,0.91
190,4,0.09,0.91
191,1,0.09,0.09
191,2,0.91,0.09
191,3,0.91,0.91
191,4,0.09,0.91
192,1,0.09,0.09
192,2,0.91,0.09
192,3,0.91,0.91
192,4,0.09,0.91
193,1,0.09,0.09
193,2,0.91,0.09
193,3,0.91,0.91
193,4,0.09,0.91
194,1,0.09,0.09
194,2,0.91,0.09
194,3,0.91,0.91
194,4,0.09,0.91
195,1,0.09,0.09
195,2,0.91,0.09
195,3,0.91,0.91
195,4,0.09,0.91
196,1,0.09,0.09
196,2,0.91,0.09
196,3,0.91,0.91
196,4,0.09,0.91
197,1,0.09,0.09
197,2,0.91,0.09
197,3,0.91,0.91
197,4,0.09,0.91
198,1,0.09,0.09
198,2,0.91,0.09
198,3,0.91,0.91
198,4,0.09,0.91
199,1,0.09,0.09
199,2,0.91,0.09
199,3,0.91,0.91
199,4,0.09,0.91
200,1,0.09,0.09
200,2,0.91,0.09
200,3,0.91,0.91
200,4,0.09,0.91
201,1,0.09,0.09
201,2,0.91,0.09
201,3,0.91,0.91
201,4,0.09,0.91
202,1,0.09,0.09
202,2,0.91,0.09
202,3,0.91,0.91
202,4,0.09,0.91
203,1,0.09,0.09
203,2,0.91,0.09
203,3,0.91,0.91
203,4,0.09,0.91
204,1,0.09,0.09
204,2,0.91,0.09
204,3,0.91,0.91
204,4,0.09,0.91
205,1,0.09,0.09
205,2,0.91,0.09
205,3,0.91,0.91
205,4,0.09,0.91
206,1,0.09,0.09
206,2,0.91,0.09
206,3,0.91,0.91
206,4,0.09,0.91
207,1,0.09,0.09
207,2,0.91,0.09
207,3,0.91,0.91
207,4,0.09,0.91
208,1,0.09,0.09
208,2,0.91,0.09
208,3,0.91,0.91
208,4,0.09,0.91
209,1,0.09,0.09
209,2,0.91,0.09
209,3,0.91,0.91
209,4,0.09,0.91
210,1,0.09,0.09
210,2,0.91,0.09
210,3,0.91,0.91
210,4,0.09,0.91
211,1,0.09,0.09
211,2,0.91,0.09
211,3,0.91,0.91
211,4,0.09,0.91
212,1,0.09,0.09
212,2,0.91,0.09
212,3,0.91,0.91
212,4,0.09,0.91
213,1,0.09,0.09
213,2,0.91,0.09
213,3,0.91,0.91
213,4,0.09,0.91
214,1,0.09,0.09
214,2,0.91,0.09
214,3,0.91,0.91
214,4,0.09,0.91
215,1,0.09,0.09
215,2,0.91,0.09
215,3,0.91,0.91
215,4,0.09,0.91
216,1,0.09,0.09
216,2,0.91,0.09
216,3,0.91,0.91
216,4,0.09,0.91
217,1,0.09,0.09
217,2,0.91,0.09
217,3,0.91,0.91
217,4,0.09,0.91
218,1,0.09,0.09
218,2,0.91,0.09
218,3,0.91,0.91
218,4,0.09,0.91
219,1,0.09,0.09
219,2,0.91,0.09
219,3,0.91,0.91
219,4,0.09,0.91
220,1,0.09,0.09
220,2,0.91,0.09
220,3,0.91,0.91
220,4,0.09,0.91
221,1,0.09,0.09
221,2,0.91,0.09
221,3,0.91,0.91
221,4,0.09,0.91
222,1,0.09,0.09
222,2,0.91,0.09
222,3,0.91,0.91
222,4,0.09,0.91
223,1,0.09,0.09
223,2,0.91,0.09
223,3,0.91,0.91
223,4,0.09,0.91
224,1,0.09,0.09
224,2,0.91,0.09
224,3,0.91,0.91
224,4,0.09,0.91
225,1,0.09,0.09
225,2,0.91,0.09
225,3,0.91,0.91
225,4,0.09,0.91
226,1,0.09,0.09
226,2,0.91,0.09
226,3,0.91,0.91
226,4,0.09,0.91
227,1,0.09,0.09
227,2,0.91,0.09
227,3,0.91,0.91
227,4,0.09,0.91
228,1,0.09,0.09
228,2,0.91,0.09
228,3,0.91,0.91
228,4,0.09,0.91
229,1,0.09,0.09
229,2,0.91,0.09
229,3,0.91,0.91
229,4,0.09,0.91
230,1,0.09,0.09
230,2,0.91,0.09
230,3,0.91,0.91
230,4,0.09,0.91
231,1,0.09,0.09
231,2,0.91,0.09
231,3,0.91,0.91
231,4,0.09,0.91
232,1,0.09,0.09
232,2,0.91,0.09
232,3,0.91,0.91
232,4,0.09,0.91
233,1,0.09,0.09
233,2,0.91,0.09
233,3,0.91,0.91
233,4,0.09,0.91
234,1,0.09,0.09
234,2,0.91,0.09
234,3,0.91,0.91
234,4,0.09,0.91
235,1,0.09,0.09
235,2,0.91,0.09
235,3,0.91,0.91
235,4,0.09,0.91
236,1,0.09,0.09
236,2,0.91,0.09
236,3,0.91,0.91
236,4,0.09,0.91
237,1,0.09,0.09
237,2,0.91,0.09
237,3,0.91,0.91
237,4,0.09,0.91
238,1,0.09,0.09
238,2,0.91,0.09
238,3,0.91,0.91
238,4,0.09,0.91
239,1,0.09,0.09
239,2,0.91,0.09
239,3,0.91,0.91
239,4,0.09,0.91
240,1,0.09,0.09
240,2,0.91,0.09
240,3,0.91,0.91
240,4,0.09,0.91
241,1,0.09,0.09
241,2,0.91,0.09
241,3,0.91,0.91
241,4,0.09,0.91
242,1,0.09,0.09
242,2,0.91,0.09
242,3,0.91,0.91
242,4,0.09,0.91
243,1,0.09,0.09
243,2,0.91,0.09
243,3,0.91,0.91
243,4,0.09,0.91
244,1,0.09,0.09
244,2,0.91,0.09
244,3,0.91,0.91
244,4,0.09,0.91
245,1,0.09,0.09
245,2,0.91,0.09
245,3,0.91,0.91
245,4,0.09,0.91
246,1,0.09,0.09
246,2,0.91,0.09
246,3,0.91,0.91
246,4,0.09,0.91
247,1,0.09,0.09
247,2,0.91,0.09
247,3,0.91,0.91
247,4,0.09,0.91
248,1,0.09,0.09
248,2,0.91,0.09
248,3,0.91,0.91
248,4,0.09,0.91
249,1,0.09,0.09
249,2,0.91,0.09
249,3,0.91,0.91
249,4,0.09,0.91
250,1,0.09,0.09
250,2,0.91,0.09
250,3,0.91,0.91
250,4,0.09,0.91
251,1,0.09,0.09
251,2,0.91,0.09
251,3,0.91,0.91
251,4,0.09,0.91
252,1,0.09,0.09
252,2,0.91,0.09
252,3,0.91,0.91
252,4,0.09,0.91
253,1,0.09,0.09
253,2,0.91,0.09
253,3,0.91,0.91
253,4,0.09,0.91
254,1,0.09,0.09
254,2,0.91,0.09
254,3,0.91,0.91
254,4,0.09,0.91
255,1,0.09,0.09
255,2,0.91,0.09
255,3,0.91,0.91
255,4,0.09,0.91
256,1,0.09,0.09
256,2,0.91,0.09
256,3,0.91,0.91
256,4,0.09,0.91
257,1,0.09,0.09
257,2,0.91,0.09
257,3,0.91,0.91
257,4,0.09,0.91
258,1,0.09,0.09
258,2,0.91,0.09
258,3,0.91,0.91
258,4,0.09,0.91
259,1,0.09,0.09
259,2,0.91,0.09
259,3,0.91,0.91
259,4,0.09,0.91
260,1,0.09,0.09
260,2,0.91,0.09
260,3,0.91,0.91
260,4,0.09,0.91
261,1,0.09,0.09
261,2,0.91,0.09
261,3,0.91,0.91
261,4,0.09,0.91
262,1,0.09,0.09
262,2,0.91,0.09
262,3,0.91,0.91
262,4,0.09,0.91
263,1,0.09,0.09
263,2,0.91,0.09
263,3,0.91,0.91
263,4,0.09,0.91
264,1,0.09,0.09
264,2,0.91,0.09
264,3,0.91,0.91
264,4,0.09,0.91
265,1,0.09,0.09
265,2,0.91,0.09
265,3,0.91,0.91
265,4,0.09,0.91
266,1,0.09,0.09
266,2,0.91,0.09
266,3,0.91,0.91
266,4,0.09,0.91
267,1,0.09,0.09
267,2,0.91,0.09
267,3,0.91,0.91
267,4,0.09,0.91
268,1,0.10,0.10
268,2,0.90,0.10
268,3,0.90,0.90
268,4,0.10,0.90
269,1,0.10,0.10
269,2,0.90,0.10
269,3,0.90,0.90
269,4,0.10,0.90
270,1,0.10,0.10
270,2,0.90,0.10
270,3,0.90,0.90
270,4,0.10,0.90
271,1,0.10,0.10
271,2,0.90,0.10
271,3,0.90,0.90
271,4,0.10,0.90
272,1,0.10,0.10
272,2,0.90,0.10
272,3,0.90,0.90
272,4,0.10,0.90
273,1,0.10,0.10
273,2,0.90,0.10
273,3,0.90,0.90
273,4,0.10,0.90
274,1,0.10,0.10
274,2,0.90,0.10
274,3,0.90,0.90
274,4,0.10,0.90
275,1,0.10,0.10
275,2,0.90,0.10
275,3,0.90,0.90
275,4,0.10,0.90
276,1,0.10,0.10
276,2,0.90,0.10
276,3,0.90,0.90
276,4,0.10,0.90
277,1,0.10,0.10
277,2,0.90,0.10
277,3,0.90,0.90
277,4,0.10,0.90
278,1,0.10,0.10
278,2,0.90,0.10
278,3,0.90,0.90
278,4,0.10,0.90
279,1,0.10,0.10
279,2,0.90,0.10
279,3,0.90,0.90
279,4,0.10,0.90
280,1,0.10,0.10
280,2,0.90,0.10
280,3,0.90,0.90
280,4,0.10,0.90
281,1,0.10,0.10
281,2,0.90,0.10
281,3,0.90,0.90
281,4,0.10,0.90
282,1,0.10,0.10
282,2,0.90,0.10
282,3,0.90,0.90
282,4,0.10,0.90
283,1,0.10,0.10
283,2,0.90,0.10
283,3,0.90,0.90
283,4,0.10,0.90
284,1,0.10,0.10
284,2,0.90,0.10
284,3,0.90,0.90
284,4,0.10,0.90
285,1,0.10,0.10
285,2,0.90,0.10
285,3,0.90,0.90
285,4,0.10,0.90
286,1,0.10,0.10
286,2,0.90,0.10
286,3,0.90,0.90
286,4,0.10,0.90
287,1,0.10,0.10
287,2,0.90,0.10
287,3,0.90,0.90
287,4,0.10,0.90
288,1,0.10,0.10
288,2,0.90,0.10
288,3,0.90,0.90
288,4,0.10,0.90
289,1,0.10,0.10
289,2,0.90,0.10
289,3,0.90,0.90
289,4,0.10,0.90
290,1,0.10,0.10
290,2,0.90,0.10
290,3,0.90,0.90
290,4,0.10,0.90
291,1,0.10,0.10
291,2,0.90,0.10
